id,affiliation_name,affiliation_id
10.32636377/z0q4u36,University of Chicago Medical Center,https://ror.org/0076kfe04
10.78807313/s3u4r63,"Department of Neurology, University of Chicago Medical Center",https://ror.org/0076kfe04
10.54239675/a4w0m92,"Neuroscience Institute, University of Chicago",https://ror.org/024mw5h28
10.50825808/t6w4s25,"Department of Neurology, University of Massachusetts Chan Medical School",https://ror.org/0464eyp60
10.41890941/u4i4s94,"Neuromuscular & Movement Disorders, Biogen",https://ror.org/02jqkb192
10.44701727/d3d9n11,"The Key Laboratory of Geriatrics, Beijing Hospital, National Center of Gerontology, National Health Commission, Institute of Geriatric Medicine, Chinese Academy of Medical Sciences",https://ror.org/02jwb5s28
10.60516157/e7v6p78,"Department of Thoracic Surgery, Peking University Shenzhen Hospital, Shenzhen Peking University",https://ror.org/03kkjyb15
10.67805154/d0a9c28,The Hong Kong University of Science and Technology Medical Center,https://ror.org/00q4vv597
10.14383458/l2k7t78,"Department of Urology, Beijing Hospital, National Health Commission, Institute of Geriatric Medicine, Chinese Academy of Medical Sciences",https://ror.org/02jwb5s28
10.29702342/o0j3t65,"Tianjin Institute of Urology, Second Hospital of Tianjin Medical University",https://ror.org/03rc99w60
10.12687719/u4k2x45,"Department of Urology, Second Hospital of Tianjing Medical University",https://ror.org/03rc99w60
10.12884617/h7m2f52,"Genetic Testing Center, Qingdao Women and Children's Hospital",https://ror.org/05pwzcb81
10.8723651/b9d1n40,"Department of Computer Science, City University of Hong Kong",https://ror.org/03q8dnn23
10.84991670/a9k2b03,"Department of Urology, Beijing Jishuitan Hospital",https://ror.org/035t17984
10.96090733/o9a7i54,"Department of Urology, Beijing Tian Tan Hospital, Capital Medical University",https://ror.org/003regz62
10.41489237/w1h1t69,"School of Nursing, Harbin Medical University",https://ror.org/05jscf583
10.5050538/n2e6p20,"Department of Pathology, Beijing Hospital, National Health Commission, Institute of Geriatric Medicine, Chinese Academy of Medical Sciences",https://ror.org/02jwb5s28
10.35335990/t4v4u31,"Department of Urology, Peking University First Hospital, Institute of Urology",https://ror.org/02z1vqm45
10.27561997/e2d8b60,Clinical Institute of China-Japan Friendship Hospital,https://ror.org/037cjxp13
10.18336495/v5s4u23,"Department of Surgery, Beijing Hospital, National Health Commission, Institute of Geriatric Medicine, Chinese Academy of Medical Science",https://ror.org/02jwb5s28
10.97776956/b7r1f57,"The Department of Ultrasonography, Beijing Hospital, National Health Commission, Institute of Geriatric Medicine, Chinese Academy of Medical Sciences",https://ror.org/02jwb5s28
10.22367311/m4x5y35,Nankai University School of Medicine,https://ror.org/01y1kjr75
10.51617286/j8r1n26,"The Key Laboratory of Bioactive Materials, Ministry of Education, Nankai University, the College of Life Sciences",https://ror.org/01y1kjr75
10.17054711/u3x5p96,"National Key Laboratory of Kidney Diseases, Chinese PLA General Hospital",https://ror.org/04gw3ra78
10.48379265/e1r9a13,"Tianjin Key Laboratory of Engineering Technologies for Cell Pharmaceutical, National Engineering Research Center of Cell Products, AmCellGene Co., Ltd",https://ror.org/02khfyc93
10.75649003/j6b0a45,"Tianjin Key Laboratory of Human Development and Reproductive Regulation, Tianjin Central Hospital of Gynecology Obstetrics, Nankai University Affiliated Hospital of Obstetrics and Gynecology",https://ror.org/02ke5vh78
10.21225190/g7y2g47,"Department of Microbiology, University of Massachusetts Amherst",https://ror.org/0072zz521
10.88889079/u6j9j11,"Department of Infection Metagenomics, Research Institute for Microbial Diseases, Osaka University",https://ror.org/035t8zc32
10.54335864/a8x1p44,"Molecular and Cellular Graduate Program, University of Massachusetts Amherst",https://ror.org/0072zz521
10.21672341/v3o9w59,"Laboratory of Extracellular Matrix Regeneration, Institute of Translational Medicine, Department of Health Sciences and Technology, ETH Zürich",https://ror.org/05a28rw58
10.45825027/o6z4e81,"Center for Microscopy and Image Analysis, University of Zurich",https://ror.org/02crff812
10.60796380/f4g5a39,"Hunan Key Laboratory of Molecular Precision Medicine, Department of Neurosurgery, Xiangya Hospital, and Hunan Key Laboratory of Medical Genetics, School of Life Sciences, Central South University",https://ror.org/00f1zfq44
10.69509511/i6x6x21,"The Biobank of Xiangya Hospital, Xiangya Hospital, Central South University",https://ror.org/00f1zfq44
10.29092874/e1s1q12,"Computational Neuroscience Lab, Donders Institute for Brain, Cognition and Behaviour, Radboud University Nijmegen",https://ror.org/016xsfp80
10.94402484/x0e6w05,"Visual Neuroscience Lab, Donders Institute for Brain, Cognition and Behaviour, Radboud University Nijmegen",https://ror.org/016xsfp80
10.63035704/w4v3a56,"Department of Human Genetics, Radboudumc, Donders Institute for Brain, Cognition and Behaviour, Radboud University Nijmegen",https://ror.org/016xsfp80
10.62726864/a0r7w59,"Institute of Psychiatry, Psychology and Neuroscience, King’s College London",https://ror.org/0220mzb33
10.55903082/n9l2i63,"Department of Medical Physiology and Biophysics, Instituto deBiomedicina de Sevilla (IBiS) HUVR/CSIC Universidad de Sevilla/CIBERSAM, ISCIII",https://ror.org/031zwx660
10.10344739/g7u0w26,"Lifespan Brain Institute, The Children’s Hospital of Philadelphia and Penn Medicine",https://ror.org/01z7r7q48
10.50961371/q0v1q39,"Department of Child and Adolescent Psychiatry and Behavioral Science,The Children’s Hospital of Philadelphia",https://ror.org/01z7r7q48
10.75468558/d3k3k27,"Brain Research Imaging Centre, Cardiff University",https://ror.org/03kk7td41
10.78724449/j7w3b88,Indiana University School of Medicine,https://ror.org/01kg8sb98
10.37485016/f4s2j49,"MRC Protein Phosphorylation and Ubiquitylation Unit, University of Dundee",https://ror.org/01zg1tt02
10.3325124/p2k2t96,"Faculty of Engineering, University of Bristol",https://ror.org/0524sp257
10.2345153/c3l3z22,"School of Computing, Engineering & Intelligent Systems, Ulster University",https://ror.org/01yp9g959
10.50737793/y9p9a64,Johannes Kepler University of Linz,https://ror.org/052r2xn60
10.63057853/b5l6c70,"Wellcome Centre for Integrative Neuroimaging, Department of Psychiatry, University of Oxford, Oxford Centre for Human Brain Activity (OHBA) University Department of Psychiatry Warneford Hospital",https://ror.org/052gg0110
10.8954160/k6q5z39,"Department of Experimental Psychology, University of Oxford, Anna Watts Building, Radcliffe Observatory Quarter",https://ror.org/052gg0110
10.75041699/m7i8k45,"Centre for Human Brain Health, University of Birmingham",https://ror.org/03angcq70
10.60270435/r1o3y07,"Columbia Center for Human Development and Division of Pulmonary, Allergy, Critical Care, Department of Medicine, Columbia University Medical Center",https://ror.org/00hj8s172
10.47333703/w9g4v97,"Department of Thoracic, Breast and Endocrinological Surgery, Okayama University Graduate School of Medicine, Dentistry and Pharmaceutical Sciences",https://ror.org/02pc6pc55
10.13723306/a1t5y14,"The Pulmonary Center and Department of Medicine, Boston University School of Medicine",https://ror.org/010b9wj87
10.5987238/t4q8k42,"Center for Regenerative Medicine, Boston University and Boston Medical Center",https://ror.org/010b9wj87
10.44736989/e6i0u64,"Department of Cell, Developmental and Regenerative Biology, Icahn School of Medicine at Mount Sinai",https://ror.org/04a9tmd77
10.92908911/i5m0z48,"Department of Pathology, University of Washington",https://ror.org/00cvxb145
10.2182385/r8u3i27,"Department of Molecular Biology, University of Texas Southwestern Medical Center",https://ror.org/00t9vx427
10.84524627/a8p1j36,"Bernard and Shirlee Brown Glaucoma Laboratory, Department of Pathology and Cell Biology, College of Physicians and Surgeons, Columbia University Irving Medical Center",https://ror.org/00hj8s172
10.64064231/c7c1a99,"Center for Cognitive Neuroscience, Dartmouth College",https://ror.org/049s0rh22
10.60013948/j8e7d25,"Department of Medical and Surgical Sciences (DIMEC), University of Bologna",https://ror.org/01111rn36
10.54413667/k8e1i77,"IRCCS, Istituto delle Scienze Neurologiche di Bologna",https://ror.org/02mgzgr95
10.48053869/h4z0u57,"Institute for Developmental Genetics, Heinrich Heine University",https://ror.org/024z2rq82
10.93093405/c1s1m55,"Centro de Biologia Molecular Severo Ochoa, CSIC-UAM, Cantoblanco",https://ror.org/02gfc7t72
10.18298934/c3u9y56,"Laboratory of Plant Cell and Developmental Biology, Division of Biological and Environmental Sciences and Engineering, 4700 King Abdullah University of Science and Technology",https://ror.org/01q3tbs38
10.1589358/k4o2r34,"The Advanced Science Research Center, The City University of New York; The Graduate Center at the City University of New York",https://ror.org/00453a208
10.52580485/x2m9c53,"Genome Biology Unit, European Molecular Biology Laboratory",https://ror.org/03mstc592
10.73500388/n7z1e10,"EMBL International Centre for Advanced Training, European Molecular Biology Laboratory",https://ror.org/03mstc592
10.96715416/z5s2e72,"Institute for Medical Engineering and Science, Massachusetts Institute of Technology",https://ror.org/042nb2s44
10.64818416/f4w8y56,Albrecht,https://ror.org/0245cg223
10.83986546/n3s5w39,"Department of Microbiology, Biocenter, University of Wuerzburg",https://ror.org/00fbnyb24
10.76489798/c1p0l94,"College of Veterinary Medicine, China Agricultural University",https://ror.org/04v3ywz14
10.2413647/f2z7r59,"Department of Biochemistry and Molecular Biology, University of Wuerzburg",https://ror.org/00fbnyb24
10.80707378/e8j6g86,"Pathogen Biology, Rajiv Gandhi Centre for Biotechnology (RGCB)",https://ror.org/05sdqd547
10.56373577/x9s3x15,University of Teacher Education Lucerne,https://ror.org/0235ynq74
10.15482498/v9g3o82,Tokushima Prefectural Museum,https://ror.org/00th7y414
10.97997724/n4m9m17,"Institute of Chemical Technology Department of Oils, Oleochemicals & Surfactants Technology, , Mumbai 400019 , India",https://ror.org/00ykac431
10.68675574/f5x6o41,FSBEI of HE “Orel State University named after I.S. Turgenev”,https://ror.org/00ghjek97
10.98011297/c9v0h75,Egyptian Atomic Energy Authority,https://ror.org/04hd0yz67
10.19076363/f9x7j88,"Universiteit van Amsterdam, NL",https://ror.org/04dkp9463
10.45150507/e9k9w86,University of Education,https://ror.org/052z7nw84
10.89691349/q0b2j41,China University of Petroleum,https://ror.org/041qf4r12
10.10550438/j6u8k84,"Faculty of Health and Sport Sciences, University of Tsukuba",https://ror.org/02956yf07
10.98827906/d9b7o30,"Educational Research Assistant, Tokyo University of the Arts",https://ror.org/00y809n33
10.43876199/s1t4k86,Albert Ludwigs Universität Freiburg,https://ror.org/0245cg223
10.65746359/n9u7w79,Indian Institute of Technology Dharwad,https://ror.org/0509djg30
10.16299940/f7g2v17,Huazhong Normal University,https://ror.org/03x1jna21
10.36997456/x5a8j02,Shihezi University,https://ror.org/04x0kvm78
10.76415041/v6e3z11,Chengdu Normal University,https://ror.org/04enz2k98
10.89935808/r1k1x61,Jinzhou Medical University,https://ror.org/02yd1yr68
10.18568213/k5m0e79,School of Nuclear Science and Technology,https://ror.org/02xtbq882
10.56875882/t8s0s89,UFRGS,https://ror.org/041yk2d64
10.58836383/w9t5x49,Guangdong Provincial Key Laboratory,https://ror.org/00swtqp09
10.41852813/p9a0f60,PAS,https://ror.org/01dr6c206
10.75673589/v1b7p29,Comprehensive Research Organization for Science and Society,https://ror.org/05h0wd634
10.63739011/t2h0v01,University of Tokyo,https://ror.org/01dq60k83
10.47821080/p0k4l15,Quantum Science Center,https://ror.org/04q95ej23
10.38755303/g5s6z20,AWE,https://ror.org/02gv4h649
10.26825009/c7w3s93,IBM Research – Almaden,https://ror.org/005w8dd04
10.25550713/v7t6c51,LPSC,https://ror.org/03f0apy98
10.78588565/o6a7g34,JINR Dubna,https://ror.org/044yd9t77
10.19848766/e0e2e03,Nordic Institute for Theoretical Physics (NORDITA),https://ror.org/03r06fs10
10.30849407/m0v9t43,AGH University,https://ror.org/00bas1c41
10.81110255/h3g9u94,Institute of Physics,https://ror.org/05mgxqt50
10.66564315/r8r7b13,Marchuk Institute of Numerical Mathematics of Russian Academy of Sciences,https://ror.org/00520ey40
10.94421696/y3r7o33,Peking University Yangtze Delta Institute of Optoelectronics,https://ror.org/02v51f717
10.7346576/h2e7f22,Karlsruhe University of Applied Sciences,https://ror.org/01c0m1t63
10.75136569/e8j4g27,PASQAL SAS,https://ror.org/00htggt94
10.22405468/y3v2z19,Nanomaterials and Nanotechnology Research Center (CINN-CSIC),https://ror.org/03ppnws78
10.12447938/r6q4f07,Universidad de Oviedo (UO),https://ror.org/006gksa02
10.40390613/g4k6a92,Physics Division,https://ror.org/04ap5x931
10.21565024/q0y6i48,Géosciences Rennes,https://ror.org/00vn0zc62
10.32010942/x7m5h78,Universidade Federal de Goiás - UFG,https://ror.org/0039d5757
10.51498307/w6l2t68,Universidade Estadual de Campinas - UNICAMP,https://ror.org/04wffgt70
10.32765499/h3v3i41,Fraunhofer Heinrich Hertz Institute,https://ror.org/02tbr6331
10.11721185/d4t0k13,Potsdam Institute for Climate Impact Research (PIK),https://ror.org/03e8s1d88
10.27857132/v0s5x00,INFN Sezione di Roma Tor Vergata,https://ror.org/025rrx658
10.71506962/w2a1o03,Universitá di Roma Tor Vergata,https://ror.org/02p77k626
10.85271559/w9p4q84,Eidgenössische Technische Hochschule Zürich,https://ror.org/05a28rw58
10.15978117/y1q3e81,Heinrich Heine University,https://ror.org/024z2rq82
10.8933907/z1x0n88,NBI,https://ror.org/035b05819
10.31088503/r4a2e76,Technion Israel Institute of Technology,https://ror.org/03qryx823
10.99981879/x1r7c28,Laboratoire De Physique de l’École Normale Supérieure,https://ror.org/03a26mh11
10.29300675/v6x1w82,City College of the City University of New York,https://ror.org/00wmhkr98
10.35592636/r0e9q65,European Synchrotron Radiation Facility (ESRF),https://ror.org/02550n020
10.88003156/i2w2p51,CEA/DAM,https://ror.org/00kn4eb29
10.80782815/z2v1v38,First Light Fusion,https://ror.org/04ftcn206
10.18399463/p3v6i15,University of Massachusetts,https://ror.org/03hamhx47
10.90583010/x4d6c26,Stanford University School of Medicine,https://ror.org/03mtd9a03
10.27315754/t0x2q83,Lausanne University Hospital,https://ror.org/05a353079
10.83817614/f4z2a00,the Hebrew University of Jerusalem,https://ror.org/03qxff017
